customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
14399,2010-11-10 13:23:00,8,6339.48,394,2,4,4,244,At Risk
14400,2011-07-13 15:50:00,3,5197.41,149,3,3,4,334,Loyal Customers
14401,2011-12-05 13:30:00,22,20387.7,4,5,5,5,555,Champions
14402,2010-02-25 13:20:00,1,856.8,652,1,1,1,111,Lost
14403,2011-08-01 12:57:00,6,5641.53,130,3,4,4,344,Loyal Customers
14404,2011-11-06 12:30:00,13,8697.33,34,4,5,4,454,Champions
14405,2010-11-18 11:40:00,1,585.0,387,2,1,1,211,Lost
14406,2011-08-12 16:54:00,1,470.25,119,3,1,1,311,Others
14407,2011-08-24 14:02:00,6,6473.19,107,3,4,4,344,Loyal Customers
14408,2011-11-29 11:41:00,11,12329.31,11,5,5,5,555,Champions
14409,2011-09-29 18:18:00,9,11268.27,71,3,5,5,355,Loyal Customers
14410,2011-09-08 15:08:00,11,7953.42,92,3,5,4,354,Loyal Customers
14411,2011-02-02 10:56:00,1,3189.0,311,2,1,3,213,Lost
14412,2011-10-28 10:45:00,3,4278.57,43,4,3,4,434,Loyal Customers
14413,2010-12-12 13:37:00,4,2311.11,362,2,3,3,233,At Risk
14414,2011-09-09 12:09:00,8,7197.99,92,3,4,4,344,Loyal Customers
14415,2011-12-08 14:38:00,23,36274.8,1,5,5,5,555,Champions
14416,2011-11-17 15:22:00,2,1470.66,22,4,2,2,422,New Customers
14417,2010-11-17 10:55:00,1,1812.6,388,2,1,2,212,Lost
14418,2011-12-06 11:39:00,3,5811.75,4,5,3,4,534,Loyal Customers
14419,2011-11-29 11:22:00,7,3782.73,11,5,4,4,544,Champions
14420,2011-09-01 18:07:00,4,4917.51,99,3,3,4,334,Loyal Customers
14421,2011-10-13 13:24:00,6,7408.11,57,4,4,4,444,Champions
14422,2011-12-09 11:26:00,19,30814.56,1,5,5,5,555,Champions
14423,2011-05-05 15:12:00,3,2749.83,218,2,3,3,233,At Risk
14424,2011-11-22 11:48:00,1,966.24,18,5,1,2,512,New Customers
14425,2010-10-01 10:24:00,3,1984.17,435,1,3,3,133,At Risk
14426,2011-11-16 12:25:00,17,35183.82,24,4,5,5,455,Champions
14427,2011-10-20 14:23:00,4,3790.56,50,4,3,4,434,Loyal Customers
14428,2011-12-02 13:17:00,5,3734.49,7,5,4,3,543,Loyal Customers
14429,2010-11-01 10:08:00,1,1548.84,404,2,1,2,212,Lost
14430,2010-07-16 11:35:00,3,3662.7,512,1,3,3,133,At Risk
14431,2011-02-10 10:40:00,4,7842.6,303,2,3,4,234,At Risk
14432,2011-11-30 08:04:00,6,6766.53,10,5,4,4,544,Champions
14433,2010-08-31 12:35:00,1,868.8,466,1,1,1,111,Lost
14434,2011-11-18 08:56:00,6,4118.4,22,4,4,4,444,Champions
14435,2010-07-26 12:33:00,1,271.26,502,1,1,1,111,Lost
14436,2011-09-02 10:13:00,2,815.1,99,3,2,1,321,Others
14437,2010-12-09 09:27:00,5,2876.52,366,2,4,3,243,At Risk
14438,2011-02-06 14:56:00,1,395.7,306,2,1,1,211,Lost
14439,2011-01-24 11:39:00,5,28329.12,320,2,4,5,245,At Risk
14440,2011-12-01 15:42:00,13,19916.19,8,5,5,5,555,Champions
14441,2011-12-09 09:07:00,11,13835.07,1,5,5,5,555,Champions
14442,2011-05-19 11:36:00,7,16101.06,205,2,4,5,245,At Risk
14443,2011-10-17 10:10:00,5,7159.41,54,4,4,4,444,Champions
14444,2010-09-09 18:56:00,1,396.12,456,1,1,1,111,Lost
14445,2010-09-10 11:09:00,1,664.95,456,1,1,1,111,Lost
14446,2011-12-09 11:34:00,5,3723.93,1,5,4,3,543,Loyal Customers
14447,2011-11-21 08:28:00,6,5135.19,19,5,4,4,544,Champions
14448,2011-11-30 13:50:00,2,1126.05,9,5,2,2,522,New Customers
14449,2011-11-21 12:06:00,8,7448.4,19,5,4,4,544,Champions
14450,2011-06-12 10:46:00,7,3385.32,181,3,4,3,343,Loyal Customers
14451,2011-10-10 13:38:00,12,9926.31,60,3,5,5,355,Loyal Customers
14452,2011-11-29 12:06:00,4,1996.77,11,5,3,3,533,Loyal Customers
14453,2011-06-02 14:15:00,1,359.79,190,2,1,1,211,Lost
14454,2010-11-28 13:26:00,5,2931.9,376,2,4,3,243,At Risk
14455,2010-10-03 15:48:00,4,1884.63,432,1,3,3,133,At Risk
14456,2011-12-04 13:59:00,9,9187.2,5,5,5,5,555,Champions
14457,2011-02-02 09:39:00,1,340.92,311,2,1,1,211,Lost
14458,2010-11-24 12:43:00,1,712.26,381,2,1,1,211,Lost
14459,2011-07-07 13:35:00,2,16127.22,155,3,2,5,325,Others
14460,2011-08-21 14:19:00,9,3280.5,110,3,5,3,353,Loyal Customers
14461,2011-07-14 17:11:00,13,20140.5,148,3,5,5,355,Loyal Customers
14462,2011-10-04 15:55:00,12,6810.03,66,3,5,4,354,Loyal Customers
14463,2011-09-02 15:20:00,4,2359.71,98,3,3,3,333,Loyal Customers
14464,2010-05-20 18:00:00,2,333.0,568,1,2,1,121,Lost
14465,2011-04-07 12:38:00,11,11838.09,247,2,5,5,255,At Risk
14466,2011-11-10 14:07:00,13,13940.7,29,4,5,5,455,Champions
14467,2011-11-22 12:48:00,12,6662.97,18,5,5,4,554,Champions
14468,2009-12-06 12:21:00,1,612.72,734,1,1,1,111,Lost
14469,2010-10-19 14:30:00,4,6336.63,416,1,3,4,134,At Risk
14470,2011-11-28 10:31:00,3,2136.12,12,5,3,3,533,Loyal Customers
14471,2010-04-27 17:12:00,2,1202.85,591,1,2,2,122,Lost
14472,2011-08-28 11:01:00,9,6684.66,104,3,5,4,354,Loyal Customers
14473,2011-09-26 15:10:00,2,703.02,74,3,2,1,321,Others
14474,2011-10-24 13:26:00,2,3834.24,46,4,2,4,424,New Customers
14475,2011-09-29 10:46:00,4,3453.45,72,3,3,3,333,Loyal Customers
14476,2011-03-27 15:39:00,1,647.1,257,2,1,1,211,Lost
14477,2011-11-20 11:11:00,7,5908.8,20,4,4,4,444,Champions
14478,2010-11-22 15:29:00,4,3829.98,382,2,3,4,234,At Risk
14479,2011-03-31 09:07:00,4,3897.33,254,2,3,4,234,At Risk
14480,2011-11-28 16:35:00,4,3898.56,11,5,3,4,534,Loyal Customers
14481,2011-06-28 10:38:00,5,6934.47,165,3,4,4,344,Loyal Customers
14482,2011-11-21 13:14:00,12,13073.73,18,5,5,5,555,Champions
14483,2011-03-03 10:26:00,2,771.3,282,2,2,1,221,Lost
14484,2011-10-20 14:11:00,4,3212.94,50,4,3,3,433,Loyal Customers
14485,2011-11-01 12:25:00,1,497.25,39,4,1,1,411,New Customers
14486,2010-07-16 09:42:00,2,526.5,512,1,2,1,121,Lost
14487,2011-11-13 12:17:00,7,4360.83,27,4,4,4,444,Champions
14488,2011-10-03 09:30:00,1,3192.84,68,3,1,3,313,Others
14489,2011-05-16 14:51:00,4,4724.79,207,2,3,4,234,At Risk
14490,2010-10-29 15:04:00,2,3820.41,406,2,2,4,224,Lost
14491,2011-06-17 15:22:00,2,1404.39,175,3,2,2,322,Others
14492,2010-10-05 13:21:00,7,5765.73,430,1,4,4,144,At Risk
14493,2011-12-02 16:14:00,10,15390.45,7,5,5,5,555,Champions
14494,2011-11-14 09:21:00,3,1204.38,26,4,3,2,432,Loyal Customers
14495,2011-10-20 12:28:00,3,524.4,51,4,3,1,431,Loyal Customers
14496,2011-02-01 09:01:00,7,8004.69,312,2,4,4,244,At Risk
14497,2011-02-03 17:01:00,2,2091.18,309,2,2,3,223,Lost
14498,2011-10-28 12:09:00,10,11733.81,43,4,5,5,455,Champions
14499,2011-11-13 13:01:00,7,6416.91,26,4,4,4,444,Champions
14500,2011-09-12 16:45:00,3,1070.55,88,3,3,2,332,Loyal Customers
14501,2011-06-09 12:02:00,2,753.63,184,3,2,1,321,Others
14502,2011-11-20 11:50:00,11,7412.01,20,4,5,4,454,Champions
14503,2011-12-06 13:30:00,6,10629.78,3,5,4,5,545,Champions
14504,2011-10-23 16:00:00,4,2019.78,47,4,3,3,433,Loyal Customers
14505,2011-11-22 15:45:00,19,36005.52,17,5,5,5,555,Champions
14506,2011-11-22 13:02:00,7,9872.01,17,5,4,5,545,Champions
14507,2011-11-16 12:21:00,11,9853.29,24,4,5,5,455,Champions
14508,2011-11-17 19:48:00,5,2624.82,22,4,4,3,443,Loyal Customers
14509,2010-06-23 13:21:00,1,332.85,534,1,1,1,111,Lost
14510,2010-11-29 12:46:00,3,3021.84,376,2,3,3,233,At Risk
14511,2011-11-28 17:05:00,5,3944.43,11,5,4,4,544,Champions
14512,2011-06-05 12:39:00,7,3670.41,188,3,4,3,343,Loyal Customers
14513,2011-08-31 11:25:00,6,2364.03,101,3,4,3,343,Loyal Customers
14514,2011-10-09 16:05:00,9,13796.94,61,3,5,5,355,Loyal Customers
14515,2011-11-22 11:37:00,12,11247.78,18,5,5,5,555,Champions
14516,2010-07-11 14:07:00,1,491.76,516,1,1,1,111,Lost
14517,2011-11-06 14:20:00,2,991.35,33,4,2,2,422,New Customers
14518,2011-10-06 14:43:00,1,523.11,64,3,1,1,311,Others
14519,2010-01-25 11:18:00,2,618.27,684,1,2,1,121,Lost
14520,2011-12-08 09:46:00,2,811.8,2,5,2,1,521,New Customers
14521,2010-08-05 16:35:00,1,598.35,491,1,1,1,111,Lost
14522,2011-11-15 13:24:00,8,5275.86,24,4,4,4,444,Champions
14523,2011-08-23 13:13:00,1,723.27,108,3,1,1,311,Others
14524,2011-11-08 12:29:00,13,8801.13,32,4,5,4,454,Champions
14525,2011-11-20 11:37:00,17,24721.92,20,4,5,5,455,Champions
14526,2010-11-15 13:32:00,1,787.2,389,2,1,1,211,Lost
14527,2011-12-07 12:19:00,122,83376.9,3,5,5,5,555,Champions
14528,2011-11-02 17:09:00,1,1092.66,37,4,1,2,412,New Customers
14529,2011-10-10 15:27:00,3,1860.12,60,3,3,3,333,Loyal Customers
14530,2011-11-14 10:38:00,16,18592.2,26,4,5,5,455,Champions
14531,2010-08-17 10:16:00,1,1129.02,480,1,1,2,112,Lost
14532,2011-04-17 13:05:00,11,11577.54,236,2,5,5,255,At Risk
14533,2011-11-15 12:05:00,11,10399.11,25,4,5,5,455,Champions
14534,2011-12-07 12:19:00,26,18813.33,3,5,5,5,555,Champions
14535,2011-10-10 15:39:00,9,18092.19,60,3,5,5,355,Loyal Customers
14536,2011-03-25 12:21:00,1,515.4,260,2,1,1,211,Lost
14537,2011-10-13 10:54:00,2,1924.2,58,4,2,3,423,New Customers
14538,2011-10-06 10:31:00,5,4112.52,65,3,4,4,344,Loyal Customers
14539,2011-11-24 09:50:00,2,1612.44,16,5,2,2,522,New Customers
14540,2011-11-30 10:15:00,11,11386.02,10,5,5,5,555,Champions
14541,2011-10-12 10:08:00,14,7499.04,59,4,5,4,454,Champions
14542,2011-06-07 08:19:00,1,309.75,186,3,1,1,311,Others
14543,2011-11-11 12:45:00,39,44720.31,29,4,5,5,455,Champions
14544,2011-11-15 15:06:00,3,8947.29,24,4,3,5,435,Loyal Customers
14545,2010-02-03 15:23:00,1,1047.75,674,1,1,2,112,Lost
14546,2011-12-04 13:00:00,11,15593.7,5,5,5,5,555,Champions
14547,2011-12-06 11:06:00,8,12022.62,4,5,4,5,545,Champions
14548,2011-07-12 12:19:00,9,7882.47,151,3,5,4,354,Loyal Customers
14549,2011-02-01 13:47:00,4,2749.65,311,2,3,3,233,At Risk
14550,2011-11-29 12:12:00,4,4059.93,11,5,3,4,534,Loyal Customers
14551,2011-11-21 13:36:00,7,2640.12,18,5,4,3,543,Loyal Customers
14552,2011-07-11 12:49:00,3,1533.84,152,3,3,2,332,Loyal Customers
14553,2011-11-20 13:20:00,9,5524.62,19,5,5,4,554,Champions
14554,2011-11-29 16:44:00,4,7143.12,10,5,3,4,534,Loyal Customers
14555,2011-10-13 16:24:00,6,6946.89,57,4,4,4,444,Champions
14556,2010-04-22 14:57:00,3,2506.02,596,1,3,3,133,At Risk
14557,2011-09-15 15:48:00,1,2365.14,85,3,1,3,313,Others
14558,2010-02-23 12:51:00,3,1966.5,654,1,3,3,133,At Risk
14559,2010-11-14 16:05:00,1,226.8,390,2,1,1,211,Lost
14560,2011-12-02 15:22:00,44,18342.09,7,5,5,5,555,Champions
14561,2011-09-25 12:39:00,3,3242.28,76,3,3,3,333,Loyal Customers
14562,2011-12-06 11:05:00,26,20188.2,4,5,5,5,555,Champions
14563,2010-07-18 12:01:00,2,2038.32,510,1,2,3,123,Lost
14564,2010-10-01 09:02:00,2,7816.86,435,1,2,4,124,Lost
14565,2011-09-05 09:07:00,5,11577.66,96,3,4,5,345,Loyal Customers
14566,2011-08-21 11:05:00,4,12276.0,111,3,3,5,335,Loyal Customers
14567,2011-10-14 10:21:00,2,4591.08,57,4,2,4,424,New Customers
14568,2010-09-30 17:15:00,1,2759.1,435,1,1,3,113,Lost
14569,2011-12-08 14:58:00,4,1796.94,1,5,3,2,532,Loyal Customers
14570,2011-03-04 10:58:00,3,1841.25,281,2,3,2,232,Others
14571,2010-10-10 15:06:00,1,484.95,425,1,1,1,111,Lost
14572,2011-12-06 14:40:00,11,16845.54,3,5,5,5,555,Champions
14573,2011-06-13 11:15:00,13,7864.26,180,3,5,4,354,Loyal Customers
14574,2009-12-07 12:42:00,1,431.1,733,1,1,1,111,Lost
14575,2010-08-08 14:51:00,1,1382.13,488,1,1,2,112,Lost
14576,2010-12-02 17:51:00,1,212.4,372,2,1,1,211,Lost
14577,2011-11-27 12:47:00,7,4122.75,13,5,4,4,544,Champions
14578,2011-12-06 17:18:00,1,505.89,3,5,1,1,511,New Customers
14579,2010-10-03 14:36:00,1,316.68,432,1,1,1,111,Lost
14580,2010-07-09 15:20:00,1,44.55,518,1,1,1,111,Lost
14581,2011-11-23 12:39:00,2,1301.4,17,5,2,2,522,New Customers
14582,2011-10-30 11:56:00,1,342.33,41,4,1,1,411,New Customers
14583,2011-12-04 12:32:00,8,5343.09,6,5,4,4,544,Champions
14584,2011-06-23 18:33:00,8,5243.73,169,3,4,4,344,Loyal Customers
14585,2011-10-20 14:33:00,5,3429.81,50,4,4,3,443,Loyal Customers
14586,2011-03-08 10:04:00,1,712.08,277,2,1,1,211,Lost
14587,2011-11-21 11:34:00,9,4803.42,19,5,5,4,554,Champions
14588,2010-05-10 15:08:00,1,406.17,578,1,1,1,111,Lost
14589,2010-12-03 11:42:00,1,238.5,372,2,1,1,211,Lost
14590,2010-10-11 12:06:00,20,9019.86,425,1,5,5,155,At Risk
14591,2011-11-24 13:57:00,4,4341.42,15,5,3,4,534,Loyal Customers
14592,2011-11-04 16:35:00,3,1711.38,35,4,3,2,432,Loyal Customers
14593,2011-11-18 12:48:00,12,11136.03,22,4,5,5,455,Champions
14594,2011-12-02 13:28:00,2,1904.49,7,5,2,3,523,New Customers
14595,2011-11-20 12:12:00,8,6493.35,20,4,4,4,444,Champions
14596,2010-03-23 12:13:00,1,688.41,627,1,1,1,111,Lost
14597,2011-11-28 13:13:00,6,6604.62,11,5,4,4,544,Champions
14598,2011-10-26 13:19:00,2,1152.12,44,4,2,2,422,New Customers
14599,2010-11-14 14:49:00,2,1423.62,390,2,2,2,222,Lost
14600,2011-02-07 09:48:00,2,2595.51,306,2,2,3,223,Lost
14601,2011-11-29 09:48:00,1,641.88,11,5,1,1,511,New Customers
14602,2010-02-21 15:47:00,1,616.08,656,1,1,1,111,Lost
14603,2011-03-10 10:27:00,1,1980.0,275,2,1,3,213,Lost
14604,2010-03-16 13:00:00,1,431.58,633,1,1,1,111,Lost
14605,2010-11-30 14:07:00,4,2811.48,374,2,3,3,233,At Risk
14606,2011-12-08 19:28:00,192,92583.18,1,5,5,5,555,Champions
14607,2011-11-24 10:35:00,22,72412.89,16,5,5,5,555,Champions
14608,2011-12-05 16:52:00,11,10058.82,4,5,5,5,555,Champions
14609,2011-09-28 12:54:00,10,4458.6,72,3,5,4,354,Loyal Customers
14610,2010-11-09 10:58:00,2,73.05,396,2,2,1,221,Lost
14611,2010-09-22 09:19:00,2,1812.99,444,1,2,2,122,Lost
14612,2010-10-20 16:01:00,1,2633.1,415,1,1,3,113,Lost
14613,2010-01-28 13:02:00,1,228.96,680,1,1,1,111,Lost
14614,2010-11-18 13:04:00,1,885.39,386,2,1,2,212,Lost
14615,2010-11-10 13:36:00,5,2855.28,394,2,4,3,243,At Risk
14616,2011-04-11 09:54:00,5,1583.34,243,2,4,2,242,Others
14617,2010-11-02 11:41:00,2,571.41,403,2,2,1,221,Lost
14618,2011-11-30 13:45:00,7,4026.96,9,5,4,4,544,Champions
14619,2011-04-08 07:37:00,2,3873.72,246,2,2,4,224,Lost
14620,2011-05-18 11:58:00,2,1238.34,206,2,2,2,222,Lost
14621,2011-12-08 16:22:00,9,9001.71,1,5,5,5,555,Champions
14622,2011-06-08 12:42:00,1,961.74,185,3,1,2,312,Others
14623,2011-11-07 13:56:00,10,6178.74,32,4,5,4,454,Champions
14624,2011-10-13 13:44:00,6,2442.21,57,4,4,3,443,Loyal Customers
14625,2011-05-27 15:32:00,11,13493.64,196,2,5,5,255,At Risk
14626,2011-11-16 10:37:00,11,16232.76,24,4,5,5,455,Champions
14627,2010-11-25 16:32:00,1,1388.25,379,2,1,2,212,Lost
14628,2011-09-09 14:58:00,5,5994.0,91,3,4,4,344,Loyal Customers
14629,2011-12-05 16:55:00,2,2877.03,4,5,2,3,523,New Customers
14630,2010-08-12 16:38:00,1,1015.95,484,1,1,2,112,Lost
14631,2011-10-20 11:17:00,6,6077.07,51,4,4,4,444,Champions
14632,2011-03-22 08:49:00,1,343.68,263,2,1,1,211,Lost
14633,2011-03-18 17:07:00,1,1034.7,266,2,1,2,212,Lost
14634,2010-09-28 10:40:00,4,6373.38,438,1,3,4,134,At Risk
14635,2010-09-12 10:47:00,1,645.66,454,1,1,1,111,Lost
14636,2011-11-03 16:12:00,2,1829.55,36,4,2,2,422,New Customers
14637,2010-01-31 15:52:00,1,320.04,677,1,1,1,111,Lost
14638,2011-10-20 10:10:00,1,1330.8,51,4,1,2,412,New Customers
14639,2011-10-18 15:06:00,9,14936.88,52,4,5,5,455,Champions
14640,2011-11-15 13:07:00,10,11001.18,24,4,5,5,455,Champions
14641,2011-11-18 10:42:00,1,331.38,22,4,1,1,411,New Customers
14642,2011-10-12 11:08:00,1,288.36,59,4,1,1,411,New Customers
14643,2011-06-22 14:41:00,5,5039.67,170,3,4,4,344,Loyal Customers
14644,2011-10-03 08:30:00,7,6743.16,68,3,4,4,344,Loyal Customers
14645,2011-07-06 09:15:00,3,2630.67,157,3,3,3,333,Loyal Customers
14646,2011-12-08 12:12:00,152,1585807.56,2,5,5,5,555,Champions
14647,2011-05-22 13:40:00,2,1559.91,201,2,2,2,222,Lost
14648,2010-10-19 13:12:00,15,13640.58,416,1,5,5,155,At Risk
14649,2011-12-05 12:30:00,9,11325.93,5,5,5,5,555,Champions
14650,2010-04-29 20:27:00,1,187.5,589,1,1,1,111,Lost
14651,2011-10-03 15:52:00,9,6102.36,67,3,5,4,354,Loyal Customers
14652,2011-09-23 14:21:00,1,342.54,77,3,1,1,311,Others
14653,2011-12-08 13:45:00,12,10843.62,1,5,5,5,555,Champions
14654,2009-12-01 12:57:00,1,740.58,738,1,1,1,111,Lost
14655,2011-12-01 16:28:00,7,11635.53,8,5,4,5,545,Champions
14656,2011-06-23 13:51:00,5,2443.95,169,3,4,3,343,Loyal Customers
14657,2011-11-22 12:47:00,6,4382.61,18,5,4,4,544,Champions
14658,2011-12-04 15:35:00,2,741.45,5,5,2,1,521,New Customers
14659,2011-12-01 12:17:00,9,7589.79,9,5,5,4,554,Champions
14660,2011-09-14 11:34:00,2,857.22,87,3,2,1,321,Others
14661,2011-11-13 11:51:00,1,323.85,27,4,1,1,411,New Customers
14662,2011-11-11 12:13:00,7,4248.99,29,4,4,4,444,Champions
14663,2010-10-05 13:21:00,2,1471.8,430,1,2,2,122,Lost
14664,2011-11-20 10:59:00,2,1913.67,20,4,2,3,423,New Customers
14665,2011-10-10 09:14:00,7,8248.95,61,3,4,4,344,Loyal Customers
14666,2011-11-15 12:57:00,1,585.75,24,4,1,1,411,New Customers
14667,2011-11-29 11:30:00,54,65781.42,11,5,5,5,555,Champions
14668,2010-09-20 15:03:00,1,334.89,445,1,1,1,111,Lost
14669,2011-04-12 11:43:00,7,9731.79,242,2,4,5,245,At Risk
14670,2011-03-04 14:13:00,3,1806.0,280,2,3,2,232,Others
14671,2010-06-08 13:39:00,2,3382.35,549,1,2,3,123,Lost
14672,2011-04-19 10:19:00,4,3339.42,235,2,3,3,233,At Risk
14673,2011-12-06 14:31:00,7,10232.43,3,5,4,5,545,Champions
14674,2010-07-18 14:25:00,1,520.98,509,1,1,1,111,Lost
14675,2011-11-23 12:58:00,2,3200.7,16,5,2,3,523,New Customers
14676,2011-11-08 13:29:00,12,25070.37,31,4,5,5,455,Champions
14677,2010-04-26 09:48:00,1,554.73,593,1,1,1,111,Lost
14678,2010-05-09 14:32:00,1,1210.17,579,1,1,2,112,Lost
14679,2010-11-23 11:51:00,3,3868.32,382,2,3,4,234,At Risk
14680,2011-11-14 16:59:00,58,172238.31,25,4,5,5,455,Champions
14681,2011-09-29 15:52:00,6,2625.45,71,3,4,3,343,Loyal Customers
14682,2011-06-05 12:12:00,6,4544.43,188,3,4,4,344,Loyal Customers
14683,2010-04-30 17:18:00,1,439.68,588,1,1,1,111,Lost
14684,2011-11-14 11:33:00,6,4405.65,26,4,4,4,444,Champions
14685,2010-05-12 13:08:00,8,13859.37,576,1,4,5,145,At Risk
14686,2010-10-21 18:31:00,5,2657.49,414,1,4,3,143,At Risk
14687,2011-08-25 11:59:00,3,4206.18,107,3,3,4,334,Loyal Customers
14688,2011-12-02 12:26:00,28,23140.71,8,5,5,5,555,Champions
14689,2011-05-15 11:22:00,1,338.4,209,2,1,1,211,Lost
14690,2011-10-26 15:39:00,4,2382.99,44,4,3,3,433,Loyal Customers
14691,2011-11-09 12:30:00,5,6342.99,31,4,4,4,444,Champions
14692,2011-07-25 15:08:00,12,5235.27,137,3,5,4,354,Loyal Customers
14693,2011-03-20 12:50:00,7,3496.08,265,2,4,3,243,At Risk
14694,2010-04-01 19:46:00,1,732.93,617,1,1,1,111,Lost
14695,2010-07-08 14:18:00,3,4860.21,519,1,3,4,134,At Risk
14696,2011-12-05 13:43:00,8,8303.7,4,5,4,4,544,Champions
14697,2011-05-05 15:39:00,2,565.83,218,2,2,1,221,Lost
14698,2011-12-08 12:26:00,5,3752.28,2,5,4,4,544,Champions
14699,2011-05-09 14:54:00,4,2107.8,214,2,3,3,233,At Risk
14700,2011-11-07 14:40:00,5,9348.78,32,4,4,5,445,Champions
14701,2011-11-29 12:38:00,15,13686.27,11,5,5,5,555,Champions
14702,2011-12-08 19:29:00,29,20262.66,1,5,5,5,555,Champions
14703,2011-11-25 09:23:00,1,954.51,15,5,1,2,512,New Customers
14704,2011-11-28 12:51:00,11,5440.71,11,5,5,4,554,Champions
14705,2011-05-25 12:39:00,1,537.0,199,2,1,1,211,Lost
14706,2010-03-31 11:09:00,1,1172.07,619,1,1,2,112,Lost
14707,2010-09-30 11:37:00,2,417.6,436,1,2,1,121,Lost
14708,2011-12-07 08:21:00,5,6636.84,3,5,4,4,544,Champions
14709,2011-11-24 15:41:00,25,26658.99,15,5,5,5,555,Champions
14710,2011-11-25 14:53:00,13,5767.77,14,5,5,4,554,Champions
14711,2011-11-29 14:58:00,11,8606.4,10,5,5,4,554,Champions
14712,2011-11-10 12:59:00,4,3984.21,29,4,3,4,434,Loyal Customers
14713,2011-11-30 16:26:00,21,16256.61,9,5,5,5,555,Champions
14714,2011-11-15 13:07:00,4,2718.72,24,4,3,3,433,Loyal Customers
14715,2011-11-15 12:10:00,8,5521.35,25,4,4,4,444,Champions
14716,2011-10-27 17:29:00,3,1696.35,43,4,3,2,432,Loyal Customers
14717,2009-12-06 13:05:00,1,243.9,733,1,1,1,111,Lost
14718,2010-10-25 13:07:00,1,679.26,410,2,1,1,211,Lost
14719,2011-12-08 12:43:00,5,4806.39,2,5,4,4,544,Champions
14720,2011-12-04 12:02:00,3,1991.43,6,5,3,3,533,Loyal Customers
14721,2010-11-25 13:08:00,1,347.31,379,2,1,1,211,Lost
14722,2011-07-15 14:58:00,3,1540.11,147,3,3,2,332,Loyal Customers
14723,2011-11-29 15:23:00,11,6279.18,10,5,5,4,554,Champions
14724,2010-04-28 13:26:00,1,1035.75,590,1,1,2,112,Lost
14725,2011-11-15 12:42:00,4,3945.72,25,4,3,4,434,Loyal Customers
14726,2010-02-23 12:35:00,1,374.25,655,1,1,1,111,Lost
14727,2011-03-10 14:45:00,3,1403.79,274,2,3,2,232,Others
14728,2010-10-22 15:57:00,1,571.74,413,1,1,1,111,Lost
14729,2010-12-01 12:43:00,3,2722.14,374,2,3,3,233,At Risk
14730,2011-12-08 14:39:00,8,6015.18,1,5,4,4,544,Champions
14731,2011-10-23 15:54:00,3,1140.06,47,4,3,2,432,Loyal Customers
14732,2011-12-01 14:34:00,19,16551.21,8,5,5,5,555,Champions
14733,2011-11-23 15:39:00,15,48554.91,16,5,5,5,555,Champions
14734,2010-10-10 12:04:00,4,3169.26,426,1,3,3,133,At Risk
14735,2011-12-06 12:09:00,56,36720.48,4,5,5,5,555,Champions
14736,2010-08-11 15:21:00,2,1203.24,485,1,2,2,122,Lost
14737,2011-12-06 10:16:00,4,10662.51,4,5,3,5,535,Loyal Customers
14738,2011-10-28 08:56:00,9,5465.7,43,4,5,4,454,Champions
14739,2011-12-05 16:54:00,25,36862.5,4,5,5,5,555,Champions
14740,2011-05-26 18:17:00,11,12483.18,197,2,5,5,255,At Risk
14741,2011-11-28 08:48:00,7,5692.77,12,5,4,4,544,Champions
14742,2010-09-30 14:07:00,1,1739.55,435,1,1,2,112,Lost
14743,2010-04-26 10:26:00,1,151.44,593,1,1,1,111,Lost
14744,2011-11-23 12:51:00,14,11655.24,16,5,5,5,555,Champions
14745,2011-08-19 10:05:00,12,7715.43,113,3,5,4,354,Loyal Customers
14746,2010-10-29 14:44:00,4,1780.5,406,2,3,2,232,Others
14747,2011-04-04 14:09:00,1,984.6,249,2,1,2,212,Lost
14748,2011-11-10 18:33:00,10,9456.96,29,4,5,5,455,Champions
14749,2010-08-17 12:36:00,1,930.45,480,1,1,2,112,Lost
14750,2009-12-03 17:57:00,1,336.09,736,1,1,1,111,Lost
14751,2010-01-24 13:37:00,2,379.35,684,1,2,1,121,Lost
14752,2011-10-27 11:55:00,1,1168.92,44,4,1,2,412,New Customers
14753,2011-09-13 14:50:00,2,2608.53,87,3,2,3,323,Others
14754,2011-10-26 12:01:00,6,4651.44,45,4,4,4,444,Champions
14755,2011-11-30 11:24:00,25,29917.65,10,5,5,5,555,Champions
14756,2011-11-24 18:13:00,3,7961.28,15,5,3,4,534,Loyal Customers
14757,2011-09-25 14:36:00,1,1261.5,75,3,1,2,312,Others
14758,2011-07-18 08:21:00,7,8594.91,145,3,4,4,344,Loyal Customers
14759,2011-12-05 12:03:00,3,4877.91,5,5,3,4,534,Loyal Customers
14760,2011-02-15 16:27:00,1,267.6,297,2,1,1,211,Lost
14761,2011-10-12 12:10:00,3,1343.76,59,4,3,2,432,Loyal Customers
14762,2011-03-21 08:20:00,2,1252.71,264,2,2,2,222,Lost
14764,2011-10-24 11:54:00,1,834.9,47,4,1,1,411,New Customers
14765,2011-11-10 19:53:00,3,762.33,29,4,3,1,431,Loyal Customers
14766,2011-12-01 16:05:00,11,19668.39,8,5,5,5,555,Champions
14767,2010-08-22 14:54:00,1,1148.43,474,1,1,2,112,Lost
14768,2011-11-22 12:54:00,2,577.8,17,5,2,1,521,New Customers
